Source Language Sentence: ein hauptgrund f r das anwachsen der staatsverschuldung ist amerikas rasch alternde bev
Source Language Sentence: schlimmer noch die us federal reserve und ihr damaliger chairman alan greenspan haben
Target Language Sentence: worse the us federal reserve and its previous chairman alan greenspan may have
Transformer model output: last last last and and and the and and and and the the

Source Language Sentence: dem transnationalen terrorismus kann nur durch enge zivile kooperation wie gemeinsame nachrichtendienstliche aktivit
Target Language Sentence: transnational terrorism can only be confronted by close civilian cooperation such as intelligence
Transformer model output: only only can be only only only the to and of as the

Source Language Sentence: vor allem fehlt dem republikanischen programm jegliches mitgef hl EOS pad pad pad
Target Language Sentence: most of all the republican platform is devoid of compassion EOS pad pad
Transformer model output: fortunately is this is EOS is is EOS EOS EOS EOS EOS EOS

Source Language Sentence: die republikanische partei hat vor kurzem ein versprechen an amerika pledge to america
Target Language Sentence: the republican party recently issued a pledge to america to explain its beliefs
Transformer model output: the us year has a a new to the s the a country

Source Language Sentence: als proteg s des ehemaligen finanzministers robert rubin der sp ter als direktor
Target Language Sentence: geithner and larry summers obama s chief economic advisor share wall street s
Transformer model output: when of when of minister of minister of minister the the the on

Source Language Sentence: der typische amerikanische arbeitgeber ist nicht mehr general motors EOS pad pad pad
Target Language Sentence: the typical american employer is no longer general motors EOS pad pad pad
Transformer model output: the past economy is is not EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: aber das geld das schwarzarbeiter verdienen flie t ins ausland um h user
Target Language Sentence: but the money undocumented workers earn goes abroad to build homes start businesses
Transformer model output: but the but of to is a to and support EOS EOS EOS

Source Language Sentence: aber diese entwicklung war gr tenteils ebenso vorhersehbar wie die wahrscheinlichen folgen sowohl
Target Language Sentence: but it was largely predictable as are the likely consequences for both the
Transformer model output: but the has the the and the the world and of the the

Source Language Sentence: es geht darum ein ausbildungssystem zu reformieren das den jungen amerikanern nicht gerecht
Target Language Sentence: it is about reforming an education system that fails america s young people
Transformer model output: it is not the that way to to is to s own is

Source Language Sentence: ungef hr millionen dollar an idb krediten f r wasserinfrastrukturprojekte in haiti wo
Target Language Sentence: EOS pad pad pad pad pad pad pad pad pad pad pad pad
Transformer model output: in in in in in in in in in in in in in

Source Language Sentence: wenn pr sident bush sich dann f r einen sturz des regimes entscheidet
Target Language Sentence: if president bush then opts for regime change europe should not opt out
Transformer model output: if it president s president the the to it EOS be the the

Source Language Sentence: die den tests zugrunde liegenden berlegungen erschienen unanfechtbar EOS pad pad pad pad
Target Language Sentence: the reasoning behind the tests seemed unimpeachable EOS pad pad pad pad pad
Transformer model output: the first of EOS EOS EOS EOS EOS EOS EOS EOS EOS EOS

Source Language Sentence: ein wohlwollender gott verhindert dass die einwanderer von der polizei angehalten werden EOS
Target Language Sentence: a benevolent god keeps the immigrant from being stopped by the police EOS
Transformer model output: moreover new of of of new of the that EOS the EOS EOS

Source Language Sentence: eine derartige politik w re ein schwerer fehler EOS pad pad pad pad
Target Language Sentence: such a policy change would be a serious mistake EOS pad pad pad
Transformer model output: a is solution is is be a new EOS EOS EOS EOS EOS

Source Language Sentence: solange das saudische regime den amerikanischen lbedarf deckt und islamistische radikale bek mpft
